Temp,ALK,SIR,shell_length,fshape,preds,se
11.272364234621563,0.0022790106484876457,0.2567400100341701,2580.5490522650657,PC2,1.4708110971639856,0.014532549529494143
11.272364234621563,0.002279047677350782,0.2567400100341701,2580.5490522650657,PC2,1.4708705616308064,0.014522910491175616
11.272364234621563,0.0022790847062139187,0.2567400100341701,2580.5490522650657,PC2,1.4709300260978178,0.014513281402426872
11.272364234621563,0.0022791217350770555,0.2567400100341701,2580.5490522650657,PC2,1.4709894905650185,0.014503662283046385
11.272364234621563,0.0022791587639401922,0.2567400100341701,2580.5490522650657,PC2,1.4710489550324093,0.014494053152864533
11.272364234621563,0.002279195792803329,0.2567400100341701,2580.5490522650657,PC2,1.4711084194999902,0.014484454031743706
11.272364234621563,0.0022792328216664653,0.2567400100341701,2580.5490522650657,PC2,1.4711678839677607,0.014474864939578376
11.272364234621563,0.002279269850529602,0.2567400100341701,2580.5490522650657,PC2,1.4712273484357226,0.014465285896294602
11.272364234621563,0.002279306879392739,0.2567400100341701,2580.5490522650657,PC2,1.471286812903875,0.0144557169218507
11.272364234621563,0.0022793439082558755,0.2567400100341701,2580.5490522650657,PC2,1.4713462773722186,0.014446158036236731
11.272364234621563,0.0022793809371190123,0.2567400100341701,2580.5490522650657,PC2,1.4714057418407533,0.014436609259474603
11.272364234621563,0.002279417965982149,0.2567400100341701,2580.5490522650657,PC2,1.4714652063094793,0.014427070611618024
11.272364234621563,0.0022794549948452853,0.2567400100341701,2580.5490522650657,PC2,1.471524670778396,0.01441754211275258
11.272364234621563,0.002279492023708422,0.2567400100341701,2580.5490522650657,PC2,1.4715841352475054,0.01440802378299525
11.272364234621563,0.002279529052571559,0.2567400100341701,2580.5490522650657,PC2,1.4716435997168065,0.01439851564249506
11.272364234621563,0.0022795660814346956,0.2567400100341701,2580.5490522650657,PC2,1.4717030641862998,0.014389017711432549
11.272364234621563,0.0022796031102978323,0.2567400100341701,2580.5490522650657,PC2,1.4717625286559857,0.014379530010019915
11.272364234621563,0.0022796401391609687,0.2567400100341701,2580.5490522650657,PC2,1.4718219931258636,0.014370052558501012
11.272364234621563,0.0022796771680241054,0.2567400100341701,2580.5490522650657,PC2,1.4718814575959345,0.01436058537715092
11.272364234621563,0.002279714196887242,0.2567400100341701,2580.5490522650657,PC2,1.4719409220661988,0.014351128486276548
11.272364234621563,0.002279751225750379,0.2567400100341701,2580.5490522650657,PC2,1.4720003865366562,0.014341681906216153
11.272364234621563,0.0022797882546135156,0.2567400100341701,2580.5490522650657,PC2,1.472059851007307,0.014332245657339395
11.272364234621563,0.0022798252834766524,0.2567400100341701,2580.5490522650657,PC2,1.4721193154781511,0.014322819760047317
11.272364234621563,0.0022798623123397887,0.2567400100341701,2580.5490522650657,PC2,1.472178779949189,0.0143134042347724
11.272364234621563,0.0022798993412029255,0.2567400100341701,2580.5490522650657,PC2,1.4722382444204212,0.01430399910197808
11.272364234621563,0.002279936370066062,0.2567400100341701,2580.5490522650657,PC2,1.4722977088918476,0.014294604382159357
11.272364234621563,0.002279973398929199,0.2567400100341701,2580.5490522650657,PC2,1.4723571733634684,0.014285220095842313
11.272364234621563,0.0022800104277923357,0.2567400100341701,2580.5490522650657,PC2,1.472416637835284,0.014275846263584175
11.272364234621563,0.002280047456655472,0.2567400100341701,2580.5490522650657,PC2,1.4724761023072936,0.014266482905973385
11.272364234621563,0.0022800844855186088,0.2567400100341701,2580.5490522650657,PC2,1.472535566779499,0.01425713004362909
11.272364234621563,0.0022801215143817455,0.2567400100341701,2580.5490522650657,PC2,1.4725950312518996,0.014247787697201775
11.272364234621563,0.0022801585432448822,0.2567400100341701,2580.5490522650657,PC2,1.4726544957244958,0.01423845588737276
11.272364234621563,0.002280195572108019,0.2567400100341701,2580.5490522650657,PC2,1.4727139601972874,0.014229134634854259
11.272364234621563,0.0022802326009711557,0.2567400100341701,2580.5490522650657,PC2,1.4727734246702753,0.014219823960389339
11.272364234621563,0.002280269629834292,0.2567400100341701,2580.5490522650657,PC2,1.4728328891434581,0.014210523884751964
11.272364234621563,0.002280306658697429,0.2567400100341701,2580.5490522650657,PC2,1.4728923536168381,0.014201234428746497
11.272364234621563,0.0022803436875605656,0.2567400100341701,2580.5490522650657,PC2,1.4729518180904146,0.01419195561320833
11.272364234621563,0.0022803807164237023,0.2567400100341701,2580.5490522650657,PC2,1.4730112825641877,0.014182687459003364
11.272364234621563,0.002280417745286839,0.2567400100341701,2580.5490522650657,PC2,1.4730707470381579,0.014173429987028072
11.272364234621563,0.0022804547741499754,0.2567400100341701,2580.5490522650657,PC2,1.4731302115123242,0.01416418321820955
11.272364234621563,0.002280491803013112,0.2567400100341701,2580.5490522650657,PC2,1.4731896759866885,0.014154947173505024
11.272364234621563,0.002280528831876249,0.2567400100341701,2580.5490522650657,PC2,1.4732491404612507,0.014145721873902445
11.272364234621563,0.0022805658607393856,0.2567400100341701,2580.5490522650657,PC2,1.47330860493601,0.014136507340419987
11.272364234621563,0.0022806028896025224,0.2567400100341701,2580.5490522650657,PC2,1.4733680694109677,0.014127303594106105
11.272364234621563,0.002280639918465659,0.2567400100341701,2580.5490522650657,PC2,1.4734275338861236,0.014118110656039467
11.272364234621563,0.0022806769473287954,0.2567400100341701,2580.5490522650657,PC2,1.4734869983614767,0.014108928547328998
11.272364234621563,0.002280713976191932,0.2567400100341701,2580.5490522650657,PC2,1.4735464628370294,0.014099757289113387
11.272364234621563,0.002280751005055069,0.2567400100341701,2580.5490522650657,PC2,1.4736059273127806,0.014090596902561675
11.272364234621563,0.0022807880339182057,0.2567400100341701,2580.5490522650657,PC2,1.4736653917887308,0.014081447408872749
11.272364234621563,0.0022808250627813424,0.2567400100341701,2580.5490522650657,PC2,1.4737248562648804,0.01407230882927539
11.272364234621563,0.002280862091644479,0.2567400100341701,2580.5490522650657,PC2,1.473784320741229,0.014063181185028207
11.272364234621563,0.0022808991205076155,0.2567400100341701,2580.5490522650657,PC2,1.4738437852177766,0.014054064497419663
11.272364234621563,0.002280936149370752,0.2567400100341701,2580.5490522650657,PC2,1.4739032496945246,0.014044958787767592
11.272364234621563,0.002280973178233889,0.2567400100341701,2580.5490522650657,PC2,1.4739627141714726,0.01403586407741977
11.272364234621563,0.0022810102070970257,0.2567400100341701,2580.5490522650657,PC2,1.474022178648621,0.014026780387753415
