country,location,lat,lon,year,sampleID,sampleNo,folder,picname
Iceland,Fljótavík,66.45,-22.91,1975,3,79,Iceland_Fljótavík_1975,ID3-79
Iceland,Fljótavík,66.45,-22.91,1975,3,80,Iceland_Fljótavík_1975,ID3-80
Iceland,Fljótavík,66.45,-22.91,1975,3,81,Iceland_Fljótavík_1975,ID3-81
Iceland,Fljótavík,66.45,-22.91,1975,3,82,Iceland_Fljótavík_1975,ID3-82
Iceland,Fljótavík,66.45,-22.91,1975,3,83,Iceland_Fljótavík_1975,ID3-83
Iceland,Fljótavík,66.45,-22.91,1975,3,84,Iceland_Fljótavík_1975,ID3-84
Iceland,Fljótavík,66.45,-22.91,1975,3,85,Iceland_Fljótavík_1975,ID3-85
Iceland,Fljótavík,66.45,-22.91,1975,3,86,Iceland_Fljótavík_1975,ID3-86
Iceland,Fljótavík,66.45,-22.91,1975,3,87,Iceland_Fljótavík_1975,ID3-87
Iceland,Fljótavík,66.45,-22.91,1975,3,88,Iceland_Fljótavík_1975,ID3-88
Iceland,Fljótavík,66.45,-22.91,1975,3,89,Iceland_Fljótavík_1975,ID3-89
Iceland,Fljótavík,66.45,-22.91,1975,3,90,Iceland_Fljótavík_1975,ID3-90
Iceland,Fljótavík,66.45,-22.91,1975,3,91,Iceland_Fljótavík_1975,ID3-91
Iceland,Fljótavík,66.45,-22.91,1975,3,92,Iceland_Fljótavík_1975,ID3-92
Iceland,Fljótavík,66.45,-22.91,1975,3,93,Iceland_Fljótavík_1975,ID3-93
Iceland,Fljótavík,66.45,-22.91,1975,3,94,Iceland_Fljótavík_1975,ID3-94
Iceland,Fljótavík,66.45,-22.91,1975,3,95,Iceland_Fljótavík_1975,ID3-95
Iceland,Fljótavík,66.45,-22.91,1975,3,96,Iceland_Fljótavík_1975,ID3-96
Iceland,Fljótavík,66.45,-22.91,1975,3,97,Iceland_Fljótavík_1975,ID3-97
Iceland,Fljótavík,66.45,-22.91,1975,3,98,Iceland_Fljótavík_1975,ID3-98
Iceland,Fljótavík,66.45,-22.91,1975,3,99,Iceland_Fljótavík_1975,ID3-99
Iceland,Fljótavík,66.45,-22.91,1975,3,100,Iceland_Fljótavík_1975,ID3-100
Norway,Bjarkøy,68.99,16.54,,4,1,Norway_Bjarkøy_na,ID4-1
Norway,Bjarkøy,68.99,16.54,,4,2,Norway_Bjarkøy_na,ID4-2
Norway,Bjarkøy,68.99,16.54,,4,3,Norway_Bjarkøy_na,ID4-3
Norway,Bjarkøy,68.99,16.54,,4,4,Norway_Bjarkøy_na,ID4-4
Norway,Bjarkøy,68.99,16.54,,4,5,Norway_Bjarkøy_na,ID4-5
Norway,Bjarkøy,68.99,16.54,,4,6,Norway_Bjarkøy_na,ID4-6
Norway,Bjarkøy,68.99,16.54,,4,7,Norway_Bjarkøy_na,ID4-7
Norway,Bjarkøy,68.99,16.54,,4,8,Norway_Bjarkøy_na,ID4-8
Norway,Bjarkøy,68.99,16.54,,4,9,Norway_Bjarkøy_na,ID4-9
Norway,Bjarkøy,68.99,16.54,,4,10,Norway_Bjarkøy_na,ID4-10
Norway,Bjarkøy,68.99,16.54,,4,11,Norway_Bjarkøy_na,ID4-11
Norway,Bjarkøy,68.99,16.54,,4,12,Norway_Bjarkøy_na,ID4-12
Norway,Bjarkøy,68.99,16.54,,4,13,Norway_Bjarkøy_na,ID4-13
Norway,Bjarkøy,68.99,16.54,,4,14,Norway_Bjarkøy_na,ID4-14
Norway,Bjarkøy,68.99,16.54,,4,15,Norway_Bjarkøy_na,ID4-15
Norway,Bjarkøy,68.99,16.54,,4,16,Norway_Bjarkøy_na,ID4-16
Norway,Bjarkøy,68.99,16.54,,4,17,Norway_Bjarkøy_na,ID4-17
Norway,Bjarkøy,68.99,16.54,,4,18,Norway_Bjarkøy_na,ID4-18
Norway,Bjarkøy,68.99,16.54,,4,19,Norway_Bjarkøy_na,ID4-19
Norway,Bjarkøy,68.99,16.54,,4,20,Norway_Bjarkøy_na,ID4-20
Norway,Bjarkøy,68.99,16.54,,4,21,Norway_Bjarkøy_na,ID4-21
Norway,Bjarkøy,68.99,16.54,,4,22,Norway_Bjarkøy_na,ID4-22
Norway,Bjarkøy,68.99,16.54,,4,23,Norway_Bjarkøy_na,ID4-23
Norway,Bjarkøy,68.99,16.54,,4,24,Norway_Bjarkøy_na,ID4-24
Norway,Bjarkøy,68.99,16.54,,4,25,Norway_Bjarkøy_na,ID4-25
Norway,Bjarkøy,68.99,16.54,,4,26,Norway_Bjarkøy_na,ID4-26
Norway,Bjarkøy,68.99,16.54,,4,27,Norway_Bjarkøy_na,ID4-27
Norway,Bjarkøy,68.99,16.54,,4,28,Norway_Bjarkøy_na,ID4-28
Norway,Bjarkøy,68.99,16.54,,4,29,Norway_Bjarkøy_na,ID4-29
Norway,Bjarkøy,68.99,16.54,,4,30,Norway_Bjarkøy_na,ID4-30
Norway,Bjarkøy,68.99,16.54,,4,31,Norway_Bjarkøy_na,ID4-31
Norway,Bjarkøy,68.99,16.54,,4,32,Norway_Bjarkøy_na,ID4-32
Norway,Bjarkøy,68.99,16.54,,4,33,Norway_Bjarkøy_na,ID4-33
Norway,Bjarkøy,68.99,16.54,,4,34,Norway_Bjarkøy_na,ID4-34
Norway,Bjarkøy,68.99,16.54,,4,35,Norway_Bjarkøy_na,ID4-35
Norway,Bjarkøy,68.99,16.54,,4,36,Norway_Bjarkøy_na,ID4-36
Norway,Bjarkøy,68.99,16.54,,4,37,Norway_Bjarkøy_na,ID4-37
Norway,Bjarkøy,68.99,16.54,,4,38,Norway_Bjarkøy_na,ID4-38
Norway,Bjarkøy,68.99,16.54,,4,39,Norway_Bjarkøy_na,ID4-39
Norway,Bjarkøy,68.99,16.54,,4,40,Norway_Bjarkøy_na,ID4-40
Norway,Bjarkøy,68.99,16.54,,4,41,Norway_Bjarkøy_na,ID4-41
Norway,Bjarkøy,68.99,16.54,,4,42,Norway_Bjarkøy_na,ID4-42
Norway,Bjarkøy,68.99,16.54,,4,43,Norway_Bjarkøy_na,ID4-43
Norway,Bjarkøy,68.99,16.54,,4,44,Norway_Bjarkøy_na,ID4-44
Norway,Bjarkøy,68.99,16.54,,4,45,Norway_Bjarkøy_na,ID4-45
Norway,Bjarkøy,68.99,16.54,,4,46,Norway_Bjarkøy_na,ID4-46
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,1,Norway_Hoplandsjøen_Harbour_1975,ID5-1
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,2,Norway_Hoplandsjøen_Harbour_1975,ID5-2
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,3,Norway_Hoplandsjøen_Harbour_1975,ID5-3
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,4,Norway_Hoplandsjøen_Harbour_1975,ID5-4
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,5,Norway_Hoplandsjøen_Harbour_1975,ID5-5
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,6,Norway_Hoplandsjøen_Harbour_1975,ID5-6
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,7,Norway_Hoplandsjøen_Harbour_1975,ID5-7
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,8,Norway_Hoplandsjøen_Harbour_1975,ID5-8
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,9,Norway_Hoplandsjøen_Harbour_1975,ID5-9
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,10,Norway_Hoplandsjøen_Harbour_1975,ID5-10
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,11,Norway_Hoplandsjøen_Harbour_1975,ID5-11
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,12,Norway_Hoplandsjøen_Harbour_1975,ID5-12
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,13,Norway_Hoplandsjøen_Harbour_1975,ID5-13
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,14,Norway_Hoplandsjøen_Harbour_1975,ID5-14
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,15,Norway_Hoplandsjøen_Harbour_1975,ID5-15
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,16,Norway_Hoplandsjøen_Harbour_1975,ID5-16
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,17,Norway_Hoplandsjøen_Harbour_1975,ID5-17
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,18,Norway_Hoplandsjøen_Harbour_1975,ID5-18
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,19,Norway_Hoplandsjøen_Harbour_1975,ID5-19
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,20,Norway_Hoplandsjøen_Harbour_1975,ID5-20
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,21,Norway_Hoplandsjøen_Harbour_1975,ID5-21
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,22,Norway_Hoplandsjøen_Harbour_1975,ID5-22
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,23,Norway_Hoplandsjøen_Harbour_1975,ID5-23
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,24,Norway_Hoplandsjøen_Harbour_1975,ID5-24
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,25,Norway_Hoplandsjøen_Harbour_1975,ID5-25
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,26,Norway_Hoplandsjøen_Harbour_1975,ID5-26
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,27,Norway_Hoplandsjøen_Harbour_1975,ID5-27
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,28,Norway_Hoplandsjøen_Harbour_1975,ID5-28
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,29,Norway_Hoplandsjøen_Harbour_1975,ID5-29
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,30,Norway_Hoplandsjøen_Harbour_1975,ID5-30
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,31,Norway_Hoplandsjøen_Harbour_1975,ID5-31
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,32,Norway_Hoplandsjøen_Harbour_1975,ID5-32
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,33,Norway_Hoplandsjøen_Harbour_1975,ID5-33
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,34,Norway_Hoplandsjøen_Harbour_1975,ID5-34
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,35,Norway_Hoplandsjøen_Harbour_1975,ID5-35
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,36,Norway_Hoplandsjøen_Harbour_1975,ID5-36
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,37,Norway_Hoplandsjøen_Harbour_1975,ID5-37
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,38,Norway_Hoplandsjøen_Harbour_1975,ID5-38
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,39,Norway_Hoplandsjøen_Harbour_1975,ID5-39
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,40,Norway_Hoplandsjøen_Harbour_1975,ID5-40
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,41,Norway_Hoplandsjøen_Harbour_1975,ID5-41
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,42,Norway_Hoplandsjøen_Harbour_1975,ID5-42
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,43,Norway_Hoplandsjøen_Harbour_1975,ID5-43
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,44,Norway_Hoplandsjøen_Harbour_1975,ID5-44
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,45,Norway_Hoplandsjøen_Harbour_1975,ID5-45
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,46,Norway_Hoplandsjøen_Harbour_1975,ID5-46
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,47,Norway_Hoplandsjøen_Harbour_1975,ID5-47
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,48,Norway_Hoplandsjøen_Harbour_1975,ID5-48
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,49,Norway_Hoplandsjøen_Harbour_1975,ID5-49
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,50,Norway_Hoplandsjøen_Harbour_1975,ID5-50
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,51,Norway_Hoplandsjøen_Harbour_1975,ID5-51
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,52,Norway_Hoplandsjøen_Harbour_1975,ID5-52
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,53,Norway_Hoplandsjøen_Harbour_1975,ID5-53
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,54,Norway_Hoplandsjøen_Harbour_1975,ID5-54
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,55,Norway_Hoplandsjøen_Harbour_1975,ID5-55
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,56,Norway_Hoplandsjøen_Harbour_1975,ID5-56
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,57,Norway_Hoplandsjøen_Harbour_1975,ID5-57
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,58,Norway_Hoplandsjøen_Harbour_1975,ID5-58
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,59,Norway_Hoplandsjøen_Harbour_1975,ID5-59
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,60,Norway_Hoplandsjøen_Harbour_1975,ID5-60
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,61,Norway_Hoplandsjøen_Harbour_1975,ID5-61
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,62,Norway_Hoplandsjøen_Harbour_1975,ID5-62
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,63,Norway_Hoplandsjøen_Harbour_1975,ID5-63
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,64,Norway_Hoplandsjøen_Harbour_1975,ID5-64
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,65,Norway_Hoplandsjøen_Harbour_1975,ID5-65
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,66,Norway_Hoplandsjøen_Harbour_1975,ID5-66
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,67,Norway_Hoplandsjøen_Harbour_1975,ID5-67
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,68,Norway_Hoplandsjøen_Harbour_1975,ID5-68
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,69,Norway_Hoplandsjøen_Harbour_1975,ID5-69
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,70,Norway_Hoplandsjøen_Harbour_1975,ID5-70
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,71,Norway_Hoplandsjøen_Harbour_1975,ID5-71
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,72,Norway_Hoplandsjøen_Harbour_1975,ID5-72
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,73,Norway_Hoplandsjøen_Harbour_1975,ID5-73
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,74,Norway_Hoplandsjøen_Harbour_1975,ID5-74
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,75,Norway_Hoplandsjøen_Harbour_1975,ID5-75
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,76,Norway_Hoplandsjøen_Harbour_1975,ID5-76
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,77,Norway_Hoplandsjøen_Harbour_1975,ID5-77
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,78,Norway_Hoplandsjøen_Harbour_1975,ID5-78
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,79,Norway_Hoplandsjøen_Harbour_1975,ID5-79
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,80,Norway_Hoplandsjøen_Harbour_1975,ID5-80
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,81,Norway_Hoplandsjøen_Harbour_1975,ID5-81
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,82,Norway_Hoplandsjøen_Harbour_1975,ID5-82
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,83,Norway_Hoplandsjøen_Harbour_1975,ID5-83
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,84,Norway_Hoplandsjøen_Harbour_1975,ID5-84
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,85,Norway_Hoplandsjøen_Harbour_1975,ID5-85
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,86,Norway_Hoplandsjøen_Harbour_1975,ID5-86
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,87,Norway_Hoplandsjøen_Harbour_1975,ID5-87
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,88,Norway_Hoplandsjøen_Harbour_1975,ID5-88
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,89,Norway_Hoplandsjøen_Harbour_1975,ID5-89
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,90,Norway_Hoplandsjøen_Harbour_1975,ID5-90
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,91,Norway_Hoplandsjøen_Harbour_1975,ID5-91
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,92,Norway_Hoplandsjøen_Harbour_1975,ID5-92
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,93,Norway_Hoplandsjøen_Harbour_1975,ID5-93
Norway,Hoplandsjøen (Harbour),60.75,4.91,1976,5,94,Norway_Hoplandsjøen_Harbour_1975,ID5-94
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,1,Norway_Hoplandsjøen_outer_1975,ID6-1
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,2,Norway_Hoplandsjøen_outer_1975,ID6-2
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,3,Norway_Hoplandsjøen_outer_1975,ID6-3
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,4,Norway_Hoplandsjøen_outer_1975,ID6-4
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,5,Norway_Hoplandsjøen_outer_1975,ID6-5
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,6,Norway_Hoplandsjøen_outer_1975,ID6-6
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,7,Norway_Hoplandsjøen_outer_1975,ID6-7
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,8,Norway_Hoplandsjøen_outer_1975,ID6-8
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,9,Norway_Hoplandsjøen_outer_1975,ID6-9
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,10,Norway_Hoplandsjøen_outer_1975,ID6-10
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,11,Norway_Hoplandsjøen_outer_1975,ID6-11
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,12,Norway_Hoplandsjøen_outer_1975,ID6-12
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,13,Norway_Hoplandsjøen_outer_1975,ID6-13
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,14,Norway_Hoplandsjøen_outer_1975,ID6-14
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,15,Norway_Hoplandsjøen_outer_1975,ID6-15
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,16,Norway_Hoplandsjøen_outer_1975,ID6-16
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,17,Norway_Hoplandsjøen_outer_1975,ID6-17
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,18,Norway_Hoplandsjøen_outer_1975,ID6-18
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,19,Norway_Hoplandsjøen_outer_1975,ID6-19
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,20,Norway_Hoplandsjøen_outer_1975,ID6-20
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,21,Norway_Hoplandsjøen_outer_1975,ID6-21
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,22,Norway_Hoplandsjøen_outer_1975,ID6-22
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,23,Norway_Hoplandsjøen_outer_1975,ID6-23
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,24,Norway_Hoplandsjøen_outer_1975,ID6-24
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,25,Norway_Hoplandsjøen_outer_1975,ID6-25
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,26,Norway_Hoplandsjøen_outer_1975,ID6-26
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,27,Norway_Hoplandsjøen_outer_1975,ID6-27
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,28,Norway_Hoplandsjøen_outer_1975,ID6-28
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,29,Norway_Hoplandsjøen_outer_1975,ID6-29
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,30,Norway_Hoplandsjøen_outer_1975,ID6-30
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,31,Norway_Hoplandsjøen_outer_1975,ID6-31
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,32,Norway_Hoplandsjøen_outer_1975,ID6-32
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,33,Norway_Hoplandsjøen_outer_1975,ID6-33
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,34,Norway_Hoplandsjøen_outer_1975,ID6-34
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,35,Norway_Hoplandsjøen_outer_1975,ID6-35
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,36,Norway_Hoplandsjøen_outer_1975,ID6-36
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,37,Norway_Hoplandsjøen_outer_1975,ID6-37
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,38,Norway_Hoplandsjøen_outer_1975,ID6-38
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,39,Norway_Hoplandsjøen_outer_1975,ID6-39
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,40,Norway_Hoplandsjøen_outer_1975,ID6-40
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,41,Norway_Hoplandsjøen_outer_1975,ID6-41
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,42,Norway_Hoplandsjøen_outer_1975,ID6-42
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,43,Norway_Hoplandsjøen_outer_1975,ID6-43
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,44,Norway_Hoplandsjøen_outer_1975,ID6-44
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,45,Norway_Hoplandsjøen_outer_1975,ID6-45
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,46,Norway_Hoplandsjøen_outer_1975,ID6-46
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,47,Norway_Hoplandsjøen_outer_1975,ID6-47
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,48,Norway_Hoplandsjøen_outer_1975,ID6-48
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,49,Norway_Hoplandsjøen_outer_1975,ID6-49
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,50,Norway_Hoplandsjøen_outer_1975,ID6-50
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,51,Norway_Hoplandsjøen_outer_1975,ID6-51
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,52,Norway_Hoplandsjøen_outer_1975,ID6-52
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,53,Norway_Hoplandsjøen_outer_1975,ID6-53
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,54,Norway_Hoplandsjøen_outer_1975,ID6-54
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,55,Norway_Hoplandsjøen_outer_1975,ID6-55
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,56,Norway_Hoplandsjøen_outer_1975,ID6-56
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,57,Norway_Hoplandsjøen_outer_1975,ID6-57
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,58,Norway_Hoplandsjøen_outer_1975,ID6-58
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,59,Norway_Hoplandsjøen_outer_1975,ID6-59
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,60,Norway_Hoplandsjøen_outer_1975,ID6-60
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,61,Norway_Hoplandsjøen_outer_1975,ID6-61
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,62,Norway_Hoplandsjøen_outer_1975,ID6-62
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,63,Norway_Hoplandsjøen_outer_1975,ID6-63
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,64,Norway_Hoplandsjøen_outer_1975,ID6-64
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,65,Norway_Hoplandsjøen_outer_1975,ID6-65
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,66,Norway_Hoplandsjøen_outer_1975,ID6-66
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,67,Norway_Hoplandsjøen_outer_1975,ID6-67
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,68,Norway_Hoplandsjøen_outer_1975,ID6-68
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,69,Norway_Hoplandsjøen_outer_1975,ID6-69
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,70,Norway_Hoplandsjøen_outer_1975,ID6-70
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,71,Norway_Hoplandsjøen_outer_1975,ID6-71
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,72,Norway_Hoplandsjøen_outer_1975,ID6-72
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,73,Norway_Hoplandsjøen_outer_1975,ID6-73
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,74,Norway_Hoplandsjøen_outer_1975,ID6-74
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,75,Norway_Hoplandsjøen_outer_1975,ID6-75
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,76,Norway_Hoplandsjøen_outer_1975,ID6-76
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,77,Norway_Hoplandsjøen_outer_1975,ID6-77
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,78,Norway_Hoplandsjøen_outer_1975,ID6-78
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,79,Norway_Hoplandsjøen_outer_1975,ID6-79
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,80,Norway_Hoplandsjøen_outer_1975,ID6-80
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,81,Norway_Hoplandsjøen_outer_1975,ID6-81
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,82,Norway_Hoplandsjøen_outer_1975,ID6-82
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,83,Norway_Hoplandsjøen_outer_1975,ID6-83
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,84,Norway_Hoplandsjøen_outer_1975,ID6-84
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,85,Norway_Hoplandsjøen_outer_1975,ID6-85
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,86,Norway_Hoplandsjøen_outer_1975,ID6-86
